step,monitor_result,risk_score,rgb_blur,rgb_left_blur,rgb_right_blur,rgb_occluded,rgb_left_occluded,rgb_right_occluded
499,-2.76,0.3524692428763713,False,False,False,False,False,False
500,-2.76,0.3524692428763713,False,False,False,False,False,False
501,-2.76,0.3524692428763713,False,False,False,False,False,False
502,-2.76,0.3524692428763713,False,False,False,False,False,False
503,-2.75,0.3526938503780315,False,False,False,False,False,False
504,-2.75,0.3526938503780315,False,False,False,False,False,False
505,-2.74,0.35291848082359395,False,False,False,False,False,False
506,-2.73,0.3531431341891948,False,False,False,False,False,False
507,-2.73,0.3531431341891948,False,False,False,False,False,False
508,-2.7,0.35381723156742134,False,False,False,False,False,False
509,-2.67,0.3544915343658614,False,False,False,False,False,False
510,-2.63,0.35539092318961124,False,False,False,False,False,False
511,-2.59,0.3562906745225806,False,False,False,False,False,False
512,-2.54,0.35741587112664547,False,False,False,False,False,False
513,-2.48,0.35876684732437963,False,False,False,False,False,False
514,-2.42,0.36011862617397833,False,False,False,False,False,False
515,-2.36,0.3614712024549102,False,False,False,False,False,False
516,-2.3,0.3628245709334806,False,False,False,False,False,False
517,-2.21,0.3648560975410113,False,False,False,False,False,False
518,-2.15,0.3662114235305602,False,False,False,False,False,False
519,-2.07,0.3680197275889811,False,False,False,False,False,False
520,-1.97,0.3702820229812836,False,False,False,False,False,False
521,-1.83,0.3734527676872405,False,False,False,False,False,False
522,-1.66,0.37730840707705576,False,False,False,False,False,False
523,-1.52,0.3804880463204929,False,False,False,False,False,False
524,-1.38,0.38367159239927323,False,False,False,False,False,False
525,-1.24,0.3868589763343397,False,False,False,False,False,False
526,-1.09,0.39027821062333007,False,False,False,False,False,False
527,-0.98,0.3927883489714468,False,False,False,False,False,False
528,-0.89,0.39484377097562,False,False,False,False,False,False
529,-0.77,0.3975866406676685,False,False,False,False,False,False
530,-0.63,0.40078993310538996,False,False,False,False,False,False
531,-0.52,0.4033092383489241,False,False,False,False,False,False
532,-0.49,0.40399668805153416,False,False,False,False,False,False
533,-0.34,0.4074362584566226,False,False,False,False,False,False
534,-0.21,0.410420300735216,False,False,False,False,False,False
535,-0.12,0.41248782032357506,False,False,False,False,False,False
536,-0.14,0.41202825649474656,False,False,False,False,False,False
537,-0.14,0.41202825649474656,False,False,False,False,False,False
538,-0.16,0.41156875822325584,False,False,False,False,False,False
539,-0.23,0.40996103356675734,False,False,False,False,False,False
540,-0.34,0.4074362584566226,False,False,False,False,False,False
541,-0.41,0.4058306466937734,False,False,False,False,False,False
542,-0.47,0.40445507441258527,False,False,False,False,False,False
543,-0.5,0.40376752081283546,False,False,False,False,False,False
544,-0.58,0.4019348089330456,False,False,False,False,False,False
545,-0.61,0.401247830619537,False,False,False,False,False,False
546,-0.6,0.4014768058109443,False,False,False,False,False,False
547,-0.6,0.4014768058109443,False,False,False,False,False,False
548,-0.64,0.40056101083437784,False,False,False,False,False,False
549,-0.67,0.39987435027577806,False,False,False,False,False,False
550,-0.71,0.3989590517555918,False,False,False,False,False,False
551,-0.72,0.3987302717424818,False,False,False,False,False,False
552,-0.82,0.3964434602712516,False,False,False,False,False,False
553,-0.82,0.3964434602712516,False,False,False,False,False,False
554,-0.88,0.39507224321686135,False,False,False,False,False,False
555,-0.83,0.396214878556357,False,False,False,False,False,False
556,-0.8,0.3969006781425561,False,False,False,False,False,False
557,-0.8,0.3969006781425561,False,False,False,False,False,False
558,-0.83,0.396214878556357,False,False,False,False,False,False
559,-0.77,0.3975866406676685,False,False,False,False,False,False
560,-0.77,0.3975866406676685,False,False,False,False,False,False
561,-0.77,0.3975866406676685,False,False,False,False,False,False
562,-0.78,0.39735796843116883,False,False,False,False,False,False
563,-0.79,0.3971293142475563,False,False,False,False,False,False
564,-0.8,0.3969006781425561,False,False,False,False,False,False
565,-0.81,0.3966720601418849,False,False,False,False,False,False
566,-0.81,0.3966720601418849,False,False,False,False,False,False
567,-0.73,0.3985015096277275,False,False,False,False,False,False
568,-0.74,0.3982727654371056,False,False,False,False,False,False
569,-0.68,0.39964549892717266,False,False,False,False,False,False
570,-0.66,0.400103219393733,False,False,False,False,False,False
571,-0.66,0.400103219393733,False,False,False,False,False,False
572,-0.62,0.401018873042396,False,False,False,False,False,False
573,-0.63,0.40078993310538996,False,False,False,False,False,False
574,-0.65,0.40033210625521104,False,False,False,False,False,False
575,-0.65,0.40033210625521104,False,False,False,False,False,False
576,-0.65,0.40033210625521104,False,False,False,False,False,False
577,-0.63,0.40078993310538996,False,False,False,False,False,False
578,-0.61,0.401247830619537,False,False,False,False,False,False
579,-0.6,0.4014768058109443,False,False,False,False,False,False
580,-0.54,0.40285102540934153,False,False,False,False,False,False
581,-0.56,0.4023928822015917,False,False,False,False,False,False
582,-0.55,0.4026219450760237,False,False,False,False,False,False
583,-0.54,0.40285102540934153,False,False,False,False,False,False
584,-0.54,0.40285102540934153,False,False,False,False,False,False
585,-0.53,0.40308012317561975,False,False,False,False,False,False
586,-0.54,0.40285102540934153,False,False,False,False,False,False
587,-0.55,0.4026219450760237,False,False,False,False,False,False
588,-0.48,0.4042258725934424,False,False,False,False,False,False
589,-0.46,0.40468429348298046,False,False,False,False,False,False
590,-0.45,0.40491352977863654,False,False,False,False,False,False
591,-0.47,0.40445507441258527,False,False,False,False,False,False
592,-0.5,0.40376752081283546,False,False,False,False,False,False
593,-0.47,0.40445507441258527,False,False,False,False,False,False
594,-0.49,0.40399668805153416,False,False,False,False,False,False
595,-0.53,0.40308012317561975,False,False,False,False,False,False
596,-0.53,0.40308012317561975,False,False,False,False,False,False
597,-0.57,0.4021638368119624,False,False,False,False,False,False
598,-0.56,0.4023928822015917,False,False,False,False,False,False
599,-0.57,0.4021638368119624,False,False,False,False,False,False
600,-0.58,0.4019348089330456,False,False,False,False,False,False
601,-0.55,0.4026219450760237,False,False,False,False,False,False
602,-0.57,0.4021638368119624,False,False,False,False,False,False
603,-0.58,0.4019348089330456,False,False,False,False,False,False
604,-0.56,0.4023928822015917,False,False,False,False,False,False
605,-0.57,0.4021638368119624,False,False,False,False,False,False
606,-0.55,0.4026219450760237,False,False,False,False,False,False
607,-0.53,0.40308012317561975,False,False,False,False,False,False
608,-0.56,0.4023928822015917,False,False,False,False,False,False
609,-0.53,0.40308012317561975,False,False,False,False,False,False
610,-0.52,0.4033092383489241,False,False,False,False,False,False
611,-0.48,0.4042258725934424,False,False,False,False,False,False
612,-0.48,0.4042258725934424,False,False,False,False,False,False
613,-0.5,0.40376752081283546,False,False,False,False,False,False
614,-0.49,0.40399668805153416,False,False,False,False,False,False
615,-0.49,0.40399668805153416,False,False,False,False,False,False
616,-0.5,0.40376752081283546,False,False,False,False,False,False
617,-0.46,0.40468429348298046,False,False,False,False,False,False
618,-0.44,0.4051427832735552,False,False,False,False,False,False
619,-0.48,0.4042258725934424,False,False,False,False,False,False
620,-0.51,0.4035383709033126,False,False,False,False,False,False
621,-0.5,0.40376752081283546,False,False,False,False,False,False
622,-0.49,0.40399668805153416,False,False,False,False,False,False
623,-0.47,0.40445507441258527,False,False,False,False,False,False
624,-0.49,0.40399668805153416,False,False,False,False,False,False
625,-0.53,0.40308012317561975,False,False,False,False,False,False
626,-0.59,0.401705798590742,False,False,False,False,False,False
627,-0.61,0.401247830619537,False,False,False,False,False,False
628,-0.58,0.4019348089330456,False,False,False,False,False,False
629,-0.57,0.4021638368119624,False,False,False,False,False,False
630,-0.57,0.4021638368119624,False,False,False,False,False,False
631,-0.58,0.4019348089330456,False,False,False,False,False,False
632,-0.58,0.4019348089330456,False,False,False,False,False,False
633,-0.63,0.40078993310538996,False,False,False,False,False,False
634,-0.62,0.401018873042396,False,False,False,False,False,False
635,-0.62,0.401018873042396,False,False,False,False,False,False
636,-0.67,0.39987435027577806,False,False,False,False,False,False
637,-0.69,0.3994166653737345,False,False,False,False,False,False
638,-0.71,0.3989590517555918,False,False,False,False,False,False
639,-0.7,0.39918784964127424,False,False,False,False,False,False
640,-0.64,0.40056101083437784,False,False,False,False,False,False
641,-0.62,0.401018873042396,False,False,False,False,False,False
642,-0.58,0.4019348089330456,False,False,False,False,False,False
643,-0.63,0.40078993310538996,False,False,False,False,False,False
644,-0.66,0.400103219393733,False,False,False,False,False,False
645,-0.64,0.40056101083437784,False,False,False,False,False,False
646,-0.65,0.40033210625521104,False,False,False,False,False,False
647,-0.64,0.40056101083437784,False,False,False,False,False,False
648,-0.64,0.40056101083437784,False,False,False,False,False,False
649,-0.65,0.40033210625521104,False,False,False,False,False,False
650,-0.63,0.40078993310538996,False,False,False,False,False,False
651,-0.6,0.4014768058109443,False,False,False,False,False,False
652,-0.57,0.4021638368119624,False,False,False,False,False,False
653,-0.59,0.401705798590742,False,False,False,False,False,False
654,-0.58,0.4019348089330456,False,False,False,False,False,False
655,-0.57,0.4021638368119624,False,False,False,False,False,False
656,-0.64,0.40056101083437784,False,False,False,False,False,False
657,-0.62,0.401018873042396,False,False,False,False,False,False
658,-0.57,0.4021638368119624,False,False,False,False,False,False
659,-0.53,0.40308012317561975,False,False,False,False,False,False
660,-0.56,0.4023928822015917,False,False,False,False,False,False
661,-0.54,0.40285102540934153,False,False,False,False,False,False
662,-0.58,0.4019348089330456,False,False,False,False,False,False
663,-0.56,0.4023928822015917,False,False,False,False,False,False
664,-0.55,0.4026219450760237,False,False,False,False,False,False
665,-0.58,0.4019348089330456,False,False,False,False,False,False
666,-0.53,0.40308012317561975,False,False,False,False,False,False
667,-0.57,0.4021638368119624,False,False,False,False,False,False
668,-0.52,0.4033092383489241,False,False,False,False,False,False
669,-0.55,0.4026219450760237,False,False,False,False,False,False
670,-0.62,0.401018873042396,False,False,False,False,False,False
671,-0.55,0.4026219450760237,False,False,False,False,False,False
672,-0.59,0.401705798590742,False,False,False,False,False,False
673,-0.63,0.40078993310538996,False,False,False,False,False,False
674,-0.67,0.39987435027577806,False,False,False,False,False,False
675,-0.65,0.40033210625521104,False,False,False,False,False,False
676,-0.63,0.40078993310538996,False,False,False,False,False,False
677,-0.6,0.4014768058109443,False,False,False,False,False,False
678,-0.61,0.401247830619537,False,False,False,False,False,False
679,-0.62,0.401018873042396,False,False,False,False,False,False
680,-0.61,0.401247830619537,False,False,False,False,False,False
681,-0.67,0.39987435027577806,False,False,False,False,False,False
682,-0.66,0.400103219393733,False,False,False,False,False,False
683,-0.67,0.39987435027577806,False,False,False,False,False,False
684,-0.67,0.39987435027577806,False,False,False,False,False,False
685,-0.63,0.40078993310538996,False,False,False,False,False,False
686,-0.66,0.400103219393733,False,False,False,False,False,False
687,-0.68,0.39964549892717266,False,False,False,False,False,False
688,-0.65,0.40033210625521104,False,False,False,False,False,False
689,-0.63,0.40078993310538996,False,False,False,False,False,False
690,-0.64,0.40056101083437784,False,False,False,False,False,False
691,-0.66,0.400103219393733,False,False,False,False,False,False
692,-0.69,0.3994166653737345,False,False,False,False,False,False
693,-0.65,0.40033210625521104,False,False,False,False,False,False
694,-0.65,0.40033210625521104,False,False,False,False,False,False
695,-0.66,0.400103219393733,False,False,False,False,False,False
696,-0.6,0.4014768058109443,False,False,False,False,False,False
697,-0.6,0.4014768058109443,False,False,False,False,False,False
698,-0.66,0.400103219393733,False,False,False,False,False,False
699,-0.62,0.401018873042396,False,False,False,False,False,False
700,-0.59,0.401705798590742,False,False,False,False,False,False
701,-0.56,0.4023928822015917,False,False,False,False,False,False
702,-0.51,0.4035383709033126,False,False,False,False,False,False
703,-0.5,0.40376752081283546,False,False,False,False,False,False
704,-0.52,0.4033092383489241,False,False,False,False,False,False
705,-0.57,0.4021638368119624,False,False,False,False,False,False
706,-0.55,0.4026219450760237,False,False,False,False,False,False
707,-0.54,0.40285102540934153,False,False,False,False,False,False
708,-0.55,0.4026219450760237,False,False,False,False,False,False
709,-0.61,0.401247830619537,False,False,False,False,False,False
710,-0.56,0.4023928822015917,False,False,False,False,False,False
711,-0.57,0.4021638368119624,False,False,False,False,False,False
712,-0.57,0.4021638368119624,False,False,False,False,False,False
713,-0.52,0.4033092383489241,False,False,False,False,False,False
714,-0.54,0.40285102540934153,False,False,False,False,False,False
715,-0.58,0.4019348089330456,False,False,False,False,False,False
716,-0.59,0.401705798590742,False,False,False,False,False,False
717,-0.58,0.4019348089330456,False,False,False,False,False,False
718,-0.63,0.40078993310538996,False,False,False,False,False,False
719,-0.62,0.401018873042396,False,False,False,False,False,False
720,-0.61,0.401247830619537,False,False,False,False,False,False
721,-0.62,0.401018873042396,False,False,False,False,False,False
722,-0.6,0.4014768058109443,False,False,False,False,False,False
723,-0.64,0.40056101083437784,False,False,False,False,False,False
724,-0.55,0.4026219450760237,False,False,False,False,False,False
725,-0.6,0.4014768058109443,False,False,False,False,False,False
726,-0.62,0.401018873042396,False,False,False,False,False,False
727,-0.62,0.401018873042396,False,False,False,False,False,False
728,-0.59,0.401705798590742,False,False,False,False,False,False
729,-0.62,0.401018873042396,False,False,False,False,False,False
730,-0.58,0.4019348089330456,False,False,False,False,False,False
731,-0.56,0.4023928822015917,False,False,False,False,False,False
732,-0.57,0.4021638368119624,False,False,False,False,False,False
733,-0.51,0.4035383709033126,False,False,False,False,False,False
734,-0.53,0.40308012317561975,False,False,False,False,False,False
735,-0.51,0.4035383709033126,False,False,False,False,False,False
736,-0.5,0.40376752081283546,False,False,False,False,False,False
737,-0.52,0.4033092383489241,False,False,False,False,False,False
738,-0.53,0.40308012317561975,False,False,False,False,False,False
739,-0.53,0.40308012317561975,False,False,False,False,False,False
740,-0.5,0.40376752081283546,False,False,False,False,False,False
741,-0.5,0.40376752081283546,False,False,False,False,False,False
742,-0.47,0.40445507441258527,False,False,False,False,False,False
743,-0.47,0.40445507441258527,False,False,False,False,False,False
744,-0.45,0.40491352977863654,False,False,False,False,False,False
745,-0.46,0.40468429348298046,False,False,False,False,False,False
746,-0.46,0.40468429348298046,False,False,False,False,False,False
747,-0.51,0.4035383709033126,False,False,False,False,False,False
748,-0.53,0.40308012317561975,False,False,False,False,False,False
749,-0.52,0.4033092383489241,False,False,False,False,False,False
750,-0.51,0.4035383709033126,False,False,False,False,False,False
751,-0.51,0.4035383709033126,False,False,False,False,False,False
752,-0.49,0.40399668805153416,False,False,False,False,False,False
753,-0.5,0.40376752081283546,False,False,False,False,False,False
754,-0.52,0.4033092383489241,False,False,False,False,False,False
755,-0.5,0.40376752081283546,False,False,False,False,False,False
756,-0.47,0.40445507441258527,False,False,False,False,False,False
757,-0.46,0.40468429348298046,False,False,False,False,False,False
758,-0.49,0.40399668805153416,False,False,False,False,False,False
759,-0.48,0.4042258725934424,False,False,False,False,False,False
760,-0.48,0.4042258725934424,False,False,False,False,False,False
761,-0.46,0.40468429348298046,False,False,False,False,False,False
762,-0.45,0.40491352977863654,False,False,False,False,False,False
763,-0.53,0.40308012317561975,False,False,False,False,False,False
764,-0.57,0.4021638368119624,False,False,False,False,False,False
765,-0.65,0.40033210625521104,False,False,False,False,False,False
766,-0.65,0.40033210625521104,False,False,False,False,False,False
767,-0.67,0.39987435027577806,False,False,False,False,False,False
768,-0.66,0.400103219393733,False,False,False,False,False,False
769,-0.67,0.39987435027577806,False,False,False,False,False,False
770,-0.7,0.39918784964127424,False,False,False,False,False,False
771,-0.75,0.39804403919638326,False,False,False,False,False,False
772,-0.75,0.39804403919638326,False,False,False,False,False,False
773,-0.73,0.3985015096277275,False,False,False,False,False,False
774,-0.71,0.3989590517555918,False,False,False,False,False,False
775,-0.71,0.3989590517555918,False,False,False,False,False,False
776,-0.75,0.39804403919638326,False,False,False,False,False,False
777,-0.8,0.3969006781425561,False,False,False,False,False,False
778,-0.74,0.3982727654371056,False,False,False,False,False,False
779,-0.69,0.3994166653737345,False,False,False,False,False,False
780,-0.66,0.400103219393733,False,False,False,False,False,False
781,-0.69,0.3994166653737345,False,False,False,False,False,False
782,-0.68,0.39964549892717266,False,False,False,False,False,False
783,-0.67,0.39987435027577806,False,False,False,False,False,False
784,-0.67,0.39987435027577806,False,False,False,False,False,False
785,-0.68,0.39964549892717266,False,False,False,False,False,False
786,-0.68,0.39964549892717266,False,False,False,False,False,False
787,-0.72,0.3987302717424818,False,False,False,False,False,False
788,-0.71,0.3989590517555918,False,False,False,False,False,False
789,-0.73,0.3985015096277275,False,False,False,False,False,False
790,-0.7,0.39918784964127424,False,False,False,False,False,False
791,-0.68,0.39964549892717266,False,False,False,False,False,False
792,-0.58,0.4019348089330456,False,False,False,False,False,False
793,-0.59,0.401705798590742,False,False,False,False,False,False
794,-0.58,0.4019348089330456,False,False,False,False,False,False
795,-0.58,0.4019348089330456,False,False,False,False,False,False
796,-0.56,0.4023928822015917,False,False,False,False,False,False
797,-0.56,0.4023928822015917,False,False,False,False,False,False
798,-0.52,0.4033092383489241,False,False,False,False,False,False
799,-0.53,0.40308012317561975,False,False,False,False,False,False
800,-0.53,0.40308012317561975,False,False,False,False,False,False
801,-0.53,0.40308012317561975,False,False,False,False,False,False
802,-0.55,0.4026219450760237,False,False,False,False,False,False
803,-0.59,0.401705798590742,False,False,False,False,False,False
804,-0.55,0.4026219450760237,False,False,False,False,False,False
805,-0.62,0.401018873042396,False,False,False,False,False,False
806,-0.65,0.40033210625521104,False,False,False,False,False,False
807,-0.69,0.3994166653737345,False,False,False,False,False,False
808,-0.68,0.39964549892717266,False,False,False,False,False,False
809,-0.69,0.3994166653737345,False,False,False,False,False,False
810,-0.66,0.400103219393733,False,False,False,False,False,False
811,-0.69,0.3994166653737345,False,False,False,False,False,False
812,-0.66,0.400103219393733,False,False,False,False,False,False
813,-0.7,0.39918784964127424,False,False,False,False,False,False
814,-0.7,0.39918784964127424,False,False,False,False,False,False
815,-0.65,0.40033210625521104,False,False,False,False,False,False
816,-0.66,0.400103219393733,False,False,False,False,False,False
817,-0.6,0.4014768058109443,False,False,False,False,False,False
818,-0.56,0.4023928822015917,False,False,False,False,False,False
819,-0.56,0.4023928822015917,False,False,False,False,False,False
820,-0.55,0.4026219450760237,False,False,False,False,False,False
821,-0.57,0.4021638368119624,False,False,False,False,False,False
822,-0.53,0.40308012317561975,False,False,False,False,False,False
823,-0.54,0.40285102540934153,False,False,False,False,False,False
824,-0.55,0.4026219450760237,False,False,False,False,False,False
825,-0.49,0.40399668805153416,False,False,False,False,False,False
826,-0.47,0.40445507441258527,False,False,False,False,False,False
827,-0.49,0.40399668805153416,False,False,False,False,False,False
828,-0.52,0.4033092383489241,False,False,False,False,False,False
829,-0.49,0.40399668805153416,False,False,False,False,False,False
830,-0.54,0.40285102540934153,False,False,False,False,False,False
831,-0.49,0.40399668805153416,False,False,False,False,False,False
832,-0.53,0.40308012317561975,False,False,False,False,False,False
833,-0.57,0.4021638368119624,False,False,False,False,False,False
834,-0.57,0.4021638368119624,False,False,False,False,False,False
835,-0.58,0.4019348089330456,False,False,False,False,False,False
836,-0.54,0.40285102540934153,False,False,False,False,False,False
837,-0.62,0.401018873042396,False,False,False,False,False,False
838,-0.62,0.401018873042396,False,False,False,False,False,False
839,-0.68,0.39964549892717266,False,False,False,False,False,False
840,-0.72,0.3987302717424818,False,False,False,False,False,False
841,-0.71,0.3989590517555918,False,False,False,False,False,False
842,-0.68,0.39964549892717266,False,False,False,False,False,False
843,-0.64,0.40056101083437784,False,False,False,False,False,False
844,-0.64,0.40056101083437784,False,False,False,False,False,False
845,-0.58,0.4019348089330456,False,False,False,False,False,False
846,-0.55,0.4026219450760237,False,False,False,False,False,False
847,-0.49,0.40399668805153416,False,False,False,False,False,False
848,-0.41,0.4058306466937734,False,False,False,False,False,False
849,-0.38,0.40651866397061426,False,False,False,False,False,False
850,-0.33,0.40766569942518854,False,False,False,False,False,False
851,-0.35,0.40720683440079913,False,False,False,False,False,False
852,-0.28,0.4088131570455337,False,False,False,False,False,False
853,-0.26,0.409272257568918,False,False,False,False,False,False
854,-0.23,0.40996103356675734,False,False,False,False,False,False
855,-0.29,0.4085836319048464,False,False,False,False,False,False
856,-0.42,0.40560134175714263,False,False,False,False,False,False
857,-0.58,0.4019348089330456,False,False,False,False,False,False
858,-0.73,0.3985015096277275,False,False,False,False,False,False
859,-0.85,0.3957577696965395,False,False,False,False,False,False
860,-1.03,0.39164709646591206,False,False,False,False,False,False
861,-1.26,0.38640340342527074,False,False,False,False,False,False
862,-1.43,0.3825341674969082,False,False,False,False,False,False
863,-1.62,0.3782164727675667,False,False,False,False,False,False
864,-1.8,0.3741327432924128,False,False,False,False,False,False
865,-1.94,0.37096112322884284,False,False,False,False,False,False
866,-2.05,0.36847201707174587,False,False,False,False,False,False
867,-2.16,0.3659854819883828,False,False,False,False,False,False
868,-2.27,0.3635015506077696,False,False,False,False,False,False
869,-2.35,0.36169670899581435,False,False,False,False,False,False
870,-2.41,0.36034400031813735,False,False,False,False,False,False
871,-2.47,0.3589920882004229,False,False,False,False,False,False
872,-2.52,0.3578661070206383,False,False,False,False,False,False
873,-2.56,0.3569657249948907,False,False,False,False,False,False
874,-2.6,0.356065702788071,False,False,False,False,False,False
875,-2.63,0.35539092318961124,False,False,False,False,False,False
876,-2.63,0.35539092318961124,False,False,False,False,False,False
877,-2.64,0.35516604193848017,False,False,False,False,False,False
878,-2.64,0.35516604193848017,False,False,False,False,False,False
879,-2.64,0.35516604193848017,False,False,False,False,False,False
880,-2.63,0.35539092318961124,False,False,False,False,False,False
881,-2.62,0.3556158270975814,False,False,False,False,False,False
882,-2.61,0.35584075363840134,False,False,False,False,False,False
883,-2.59,0.3562906745225806,False,False,False,False,False,False
884,-2.57,0.3567406856500263,False,False,False,False,False,False
885,-2.55,0.3571907868284511,False,False,False,False,False,False
886,-2.52,0.3578661070206383,False,False,False,False,False,False
887,-2.51,0.35809125856826224,False,False,False,False,False,False
888,-2.5,0.3583164324841707,False,False,False,False,False,False
889,-2.49,0.35854162874425083,False,False,False,False,False,False
890,-2.49,0.35854162874425083,False,False,False,False,False,False
891,-2.5,0.3583164324841707,False,False,False,False,False,False
892,-2.5,0.3583164324841707,False,False,False,False,False,False
893,-2.5,0.3583164324841707,False,False,False,False,False,False
894,-2.5,0.3583164324841707,False,False,False,False,False,False
895,-2.5,0.3583164324841707,False,False,False,False,False,False
896,-2.49,0.35854162874425083,False,False,False,False,False,False
897,-2.48,0.35876684732437963,False,False,False,False,False,False
898,-2.45,0.35944263674366955,False,False,False,False,False,False
899,-2.44,0.35966794436255517,False,False,False,False,False,False
900,-2.43,0.3598932741807194,False,False,False,False,False,False
901,-2.41,0.36034400031813735,False,False,False,False,False,False
902,-2.4,0.3605693965889915,False,False,False,False,False,False
903,-2.36,0.3614712024549102,False,False,False,False,False,False
904,-2.34,0.3619222375179724,False,False,False,False,False,False
905,-2.31,0.3625989547291634,False,False,False,False,False,False
906,-2.29,0.36305020899757295,False,False,False,False,False,False
907,-2.27,0.3635015506077696,False,False,False,False,False,False
908,-2.23,0.36440449507445644,False,False,False,False,False,False
909,-2.19,0.3653077865694844,False,False,False,False,False,False
910,-2.15,0.3662114235305602,False,False,False,False,False,False
911,-2.16,0.3659854819883828,False,False,False,False,False,False
912,-2.13,0.3666633710719544,False,False,False,False,False,False
913,-2.15,0.3662114235305602,False,False,False,False,False,False
914,-2.08,0.36779361478196054,False,False,False,False,False,False
915,-2.0,0.3696031121996674,False,False,False,False,False,False
916,-1.98,0.3700556983027811,False,False,False,False,False,False
917,-1.88,0.3723198894575694,False,False,False,False,False,False
918,-1.85,0.3729995541046682,False,False,False,False,False,False
919,-1.8,0.3741327432924128,False,False,False,False,False,False
920,-1.7,0.3764006659160501,False,False,False,False,False,False
921,-1.59,0.3788977340469905,False,False,False,False,False,False
922,-1.46,0.3818519488374163,False,False,False,False,False,False
923,-1.33,0.38480950682736975,False,False,False,False,False,False
924,-1.15,0.388910003249834,False,False,False,False,False,False
925,-1.07,0.39073443079037967,False,False,False,False,False,False
926,-1.09,0.39027821062333007,False,False,False,False,False,False
927,-0.93,0.39393006562092875,False,False,False,False,False,False
928,-0.84,0.39598631502289167,False,False,False,False,False,False
929,-1.0,0.3923317920930813,False,False,False,False,False,False
930,-0.95,0.3934733234683809,False,False,False,False,False,False
931,-1.04,0.39141890194307644,False,False,False,False,False,False
932,-1.0,0.3923317920930813,False,False,False,False,False,False
933,-1.06,0.390962569079813,False,False,False,False,False,False
934,-1.2,0.3877703526776532,False,False,False,False,False,False
935,-1.34,0.38458188493096096,False,False,False,False,False,False
936,-1.52,0.3804880463204929,False,False,False,False,False,False
937,-1.68,0.37685449583061065,False,False,False,False,False,False
938,-1.81,0.3739060640928992,False,False,False,False,False,False
939,-1.92,0.3714139616572861,False,False,False,False,False,False
940,-1.99,0.36982939470069814,False,False,False,False,False,False
941,-2.02,0.3691506105992434,False,False,False,False,False,False
942,-2.13,0.3666633710719544,False,False,False,False,False,False
943,-2.16,0.3659854819883828,False,False,False,False,False,False
944,-2.14,0.36643738656657593,False,False,False,False,False,False
945,-2.23,0.36440449507445644,False,False,False,False,False,False
946,-2.24,0.36417872636290677,False,False,False,False,False,False
947,-2.35,0.36169670899581435,False,False,False,False,False,False
948,-2.35,0.36169670899581435,False,False,False,False,False,False
949,-2.27,0.3635015506077696,False,False,False,False,False,False
950,-2.29,0.36305020899757295,False,False,False,False,False,False
951,-2.3,0.3628245709334806,False,False,False,False,False,False
952,-2.29,0.36305020899757295,False,False,False,False,False,False
953,-2.32,0.3623733604089376,False,False,False,False,False,False
954,-2.36,0.3614712024549102,False,False,False,False,False,False
955,-2.4,0.3605693965889915,False,False,False,False,False,False
956,-2.41,0.36034400031813735,False,False,False,False,False,False
957,-2.43,0.3598932741807194,False,False,False,False,False,False
958,-2.49,0.35854162874425083,False,False,False,False,False,False
959,-2.52,0.3578661070206383,False,False,False,False,False,False
960,-2.54,0.35741587112664547,False,False,False,False,False,False
961,-2.56,0.3569657249948907,False,False,False,False,False,False
962,-2.58,0.3565156688179096,False,False,False,False,False,False
963,-2.62,0.3556158270975814,False,False,False,False,False,False
964,-2.67,0.3544915343658614,False,False,False,False,False,False
965,-2.68,0.35426674398177455,False,False,False,False,False,False
966,-2.68,0.35426674398177455,False,False,False,False,False,False
967,-2.69,0.35404197637431895,False,False,False,False,False,False
968,-2.69,0.35404197637431895,False,False,False,False,False,False
969,-2.69,0.35404197637431895,False,False,False,False,False,False
970,-2.69,0.35404197637431895,False,False,False,False,False,False
971,-2.68,0.35426674398177455,False,False,False,False,False,False
972,-2.68,0.35426674398177455,False,False,False,False,False,False
973,-2.69,0.35404197637431895,False,False,False,False,False,False
974,-2.7,0.35381723156742134,False,False,False,False,False,False
975,-2.71,0.3535925095849988,False,False,False,False,False,False
976,-2.71,0.3535925095849988,False,False,False,False,False,False
977,-2.71,0.3535925095849988,False,False,False,False,False,False
978,-2.72,0.35336781045095816,False,False,False,False,False,False
979,-2.72,0.35336781045095816,False,False,False,False,False,False
980,-2.73,0.3531431341891948,False,False,False,False,False,False
981,-2.73,0.3531431341891948,False,False,False,False,False,False
982,-2.73,0.3531431341891948,False,False,False,False,False,False
983,-2.73,0.3531431341891948,False,False,False,False,False,False
984,-2.74,0.35291848082359395,False,False,False,False,False,False
985,-2.74,0.35291848082359395,False,False,False,False,False,False
986,-2.76,0.3524692428763713,False,False,False,False,False,False
987,-2.76,0.3524692428763713,False,False,False,False,False,False
988,-2.76,0.3524692428763713,False,False,False,False,False,False
989,-2.77,0.35224465834246826,False,False,False,False,False,False
990,-2.77,0.35224465834246826,False,False,False,False,False,False
991,-2.77,0.35224465834246826,False,False,False,False,False,False
992,-2.77,0.35224465834246826,False,False,False,False,False,False
993,-2.77,0.35224465834246826,False,False,False,False,False,False
994,-2.77,0.35224465834246826,False,False,False,False,False,False
995,-2.77,0.35224465834246826,False,False,False,False,False,False
996,-2.77,0.35224465834246826,False,False,False,False,False,False
997,-2.77,0.35224465834246826,False,False,False,False,False,False
